OBJECTID,STCNTYFIPS,RROWNER1,YARDNAME,RROWNER1_NAME,Shape__Length
1665,45045,NS,GREENVILLE,NORFOLK SOUTHERN RAILWAY COMPANY,9878.82588702984
1666,45083,NS,GREER INLAND PORT,NORFOLK SOUTHERN RAILWAY COMPANY,7540.87140745077
1667,13255,NS,GRIFFIN,NORFOLK SOUTHERN RAILWAY COMPANY,3357.66315781835
1668,42071,NS,H. CRAIG LEWIS  (DILLERVILLE),NORFOLK SOUTHERN RAILWAY COMPANY,4279.87110934129
1669,45003,NS,HAMBURG,NORFOLK SOUTHERN RAILWAY COMPANY,3846.95225909903
1670,39139,NS,HARDING,NORFOLK SOUTHERN RAILWAY COMPANY,7474.0391345269
1671,42043,NS,HARRISBURG YARD,NORFOLK SOUTHERN RAILWAY COMPANY,89057.4446093917
1672,39099,NS,HASELTON,NORFOLK SOUTHERN RAILWAY COMPANY,10847.7916095003
1673,13001,NS,HATCH,NORFOLK SOUTHERN RAILWAY COMPANY,465.201507277153
1674,28035,NS,HATTIESBURG,NORFOLK SOUTHERN RAILWAY COMPANY,10861.7855369366
1675,45083,NS,HAYNE,NORFOLK SOUTHERN RAILWAY COMPANY,13467.4303826383
1676,42079,NS,HAZLETON,NORFOLK SOUTHERN RAILWAY COMPANY,3663.47198641646
1677,54099,NS,HEARTLAND INTERMODAL,NORFOLK SOUTHERN RAILWAY COMPANY,5571.63072418742
1678,17031,NS,HEGEWISCH MIXING CTR,NORFOLK SOUTHERN RAILWAY COMPANY,9921.66807445494
1679,37081,NS,HIGH POINT,NORFOLK SOUTHERN RAILWAY COMPANY,1800.10949917694
1680,36087,NS,HILLBURN,NORFOLK SOUTHERN RAILWAY COMPANY,2729.33540138678
1681,26025,NS,HINMAN,NORFOLK SOUTHERN RAILWAY COMPANY,5962.29655357988
1682,17091,NS,HOBBIE,NORFOLK SOUTHERN RAILWAY COMPANY,6046.81626539627
1683,39095,NS,HOMESTEAD,NORFOLK SOUTHERN RAILWAY COMPANY,9910.37769358445
1684,01121,NS,HONDA AUTO,NORFOLK SOUTHERN RAILWAY COMPANY,4946.86708676743
1685,51670,NS,HOPEWELL (NS),NORFOLK SOUTHERN RAILWAY COMPANY,12775.7849584607
1686,18037,NS,HUNTINGBURG,NORFOLK SOUTHERN RAILWAY COMPANY,5524.99266113689
1687,42061,NS,HUNTINGDON,NORFOLK SOUTHERN RAILWAY COMPANY,2547.47017533485
1688,01089,NS,HUNTSVILLE INTERMODAL,NORFOLK SOUTHERN RAILWAY COMPANY,2370.1766206086
1689,39043,NS,HURON,NORFOLK SOUTHERN RAILWAY COMPANY,4681.31057898588
1690,13121,NS,INDUSTRY,NORFOLK SOUTHERN RAILWAY COMPANY,5738.02711988653
1691,13121,NS,INMAN,NORFOLK SOUTHERN RAILWAY COMPANY,35367.6779698731
1692,39087,NS,IRONTON,NORFOLK SOUTHERN RAILWAY COMPANY,3176.5759122973
1693,42003,NS,ISLAND AVENUE,NORFOLK SOUTHERN RAILWAY COMPANY,21322.6612797662
1694,26075,NS,JACKSON,NORFOLK SOUTHERN RAILWAY COMPANY,10637.3062467217
1695,13305,NS,JESUP,NORFOLK SOUTHERN RAILWAY COMPANY,2356.63460534535
1696,47179,NS,JOHNSON CITY,NORFOLK SOUTHERN RAILWAY COMPANY,1452.45439887288
1697,42013,NS,JUNIATA SHOPS,NORFOLK SOUTHERN RAILWAY COMPANY,34288.2110119587
1698,17091,NS,KANKAKEE (NS),NORFOLK SOUTHERN RAILWAY COMPANY,15648.9959521524
1699,42003,NS,KENNEY,NORFOLK SOUTHERN RAILWAY COMPANY,4032.18535957104
1700,54099,NS,KENOVA,NORFOLK SOUTHERN RAILWAY COMPANY,5365.86415146339
1701,54099,NS,KENOVA BELT,NORFOLK SOUTHERN RAILWAY COMPANY,2758.44505524774
1702,54047,NS,KEYSTONE,NORFOLK SOUTHERN RAILWAY COMPANY,2819.36583440637
1703,47163,NS,KINGSPORT TANK,NORFOLK SOUTHERN RAILWAY COMPANY,7389.28137899968
1704,51680,NS,KINNEY,NORFOLK SOUTHERN RAILWAY COMPANY,5883.18108038992
1705,39077,NS,KLINES,NORFOLK SOUTHERN RAILWAY COMPANY,985.717239076435
1706,39143,NS,KLINES,NORFOLK SOUTHERN RAILWAY COMPANY,13844.1000070483
1707,47093,NS,KNOXVILLE CITY,NORFOLK SOUTHERN RAILWAY COMPANY,4249.52697640396
1708,51710,NS,LAMBERTS POINT,NORFOLK SOUTHERN RAILWAY COMPANY,57234.6591043062
1709,17031,NS,LANDERS,NORFOLK SOUTHERN RAILWAY COMPANY,12780.4870131014
1710,13185,NS,LANGDALE,NORFOLK SOUTHERN RAILWAY COMPANY,6691.39722076475
1711,42025,NS,LEHIGHTON,NORFOLK SOUTHERN RAILWAY COMPANY,1248.76584409709
1712,42087,NS,LEWISTOWN,NORFOLK SOUTHERN RAILWAY COMPANY,7234.8612671513
1713,21067,NS,LEXINGTON (NS),NORFOLK SOUTHERN RAILWAY COMPANY,2653.79668353177
1714,39035,NS,LINNVILLE,NORFOLK SOUTHERN RAILWAY COMPANY,9254.84053995972
1715,42035,NS,LOCK HAVEN,NORFOLK SOUTHERN RAILWAY COMPANY,9779.24773028957
1716,39155,NS,LORDSTOWN,NORFOLK SOUTHERN RAILWAY COMPANY,7304.06249094139
1717,39155,NS,LORDSTOWN NS AUTOLOAD,NORFOLK SOUTHERN RAILWAY COMPANY,813.007873379366
1718,21117,NS,LUDLOW,NORFOLK SOUTHERN RAILWAY COMPANY,4840.98226926389
1719,29510,NS,LUTHER,NORFOLK SOUTHERN RAILWAY COMPANY,20056.9456038696
1720,13319,NS,M&E JCT,NORFOLK SOUTHERN RAILWAY COMPANY,1449.83157273235
1721,17119,NS,MADISON (UP),NORFOLK SOUTHERN RAILWAY COMPANY,1341.56101458424
1722,21111,NS,MAGNOLIA,NORFOLK SOUTHERN RAILWAY COMPANY,1019.59994359897
1723,54061,NS,MAIDSVILLE,NORFOLK SOUTHERN RAILWAY COMPANY,5818.50330223025
1724,01103,NS,MALLARD,NORFOLK SOUTHERN RAILWAY COMPANY,4681.52027160663
1725,39035,NS,MAPLE HEIGHTS INTERMODAL,NORFOLK SOUTHERN RAILWAY COMPANY,13502.526284321
1726,42045,NS,MARCUS HOOK,NORFOLK SOUTHERN RAILWAY COMPANY,2556.43087029274
1727,39101,NS,MARION (NS),NORFOLK SOUTHERN RAILWAY COMPANY,3762.11361201204
1728,42039,NS,MEADVILLE,NORFOLK SOUTHERN RAILWAY COMPANY,1889.19331266765
1729,42131,NS,MEHOOPANY YARD,NORFOLK SOUTHERN RAILWAY COMPANY,4774.15124541124
1730,47047,NS,MEMPHIS REGIONAL INTERMODAL,NORFOLK SOUTHERN RAILWAY COMPANY,26680.3887831953
1731,01125,NS,MERCEDES-BENZ PLANT,NORFOLK SOUTHERN RAILWAY COMPANY,3320.27002346567
1732,28075,NS,MERIDIAN (KCS),NORFOLK SOUTHERN RAILWAY COMPANY,185.277917542398
1733,28075,NS,MERIDIAN (NS),NORFOLK SOUTHERN RAILWAY COMPANY,30121.6248367235
1734,26115,NS,MILAN (NS),NORFOLK SOUTHERN RAILWAY COMPANY,2517.45323072303
1735,13165,NS,MILLEN,NORFOLK SOUTHERN RAILWAY COMPANY,2349.72844254317
1736,54059,NS,MILLSTONE,NORFOLK SOUTHERN RAILWAY COMPANY,5289.56631029142
1737,39081,NS,MINGO (NS),NORFOLK SOUTHERN RAILWAY COMPANY,25707.737135675
1738,29175,NS,MOBERLY,NORFOLK SOUTHERN RAILWAY COMPANY,19035.7921379206
1739,01097,NS,MOBILE (NS),NORFOLK SOUTHERN RAILWAY COMPANY,6458.13582988118
1740,39171,NS,MONTPELIER,NORFOLK SOUTHERN RAILWAY COMPANY,9534.63943415476
1741,51680,NS,MONTVIEW,NORFOLK SOUTHERN RAILWAY COMPANY,4902.49521714848
1742,39113,NS,MORAINE,NORFOLK SOUTHERN RAILWAY COMPANY,7175.90119554347
1743,39113,NS,MORAINE TV,NORFOLK SOUTHERN RAILWAY COMPANY,4871.46036159649
1744,39035,NS,MOTOR,NORFOLK SOUTHERN RAILWAY COMPANY,3464.4416743946
1745,39153,NS,MOTOR,NORFOLK SOUTHERN RAILWAY COMPANY,7959.30595681813
1746,54059,NS,NAUGATUCK,NORFOLK SOUTHERN RAILWAY COMPANY,3256.03191433985
1747,37049,NS,NEW BERN,NORFOLK SOUTHERN RAILWAY COMPANY,1091.76017257108
1748,28109,NS,NICHOLSON,NORFOLK SOUTHERN RAILWAY COMPANY,4362.66510243237
1749,13245,NS,NIXON,NORFOLK SOUTHERN RAILWAY COMPANY,5849.34348223469
1750,51710,NS,NORFOLK INTL TERM,NORFOLK SOUTHERN RAILWAY COMPANY,12052.0150901644
1751,01073,NS,NORRIS,NORFOLK SOUTHERN RAILWAY COMPANY,134864.087801237
1752,17115,NS,NORTH (NS),NORFOLK SOUTHERN RAILWAY COMPANY,4818.62417173028
1753,13089,NS,NORTH DORAVILLE,NORFOLK SOUTHERN RAILWAY COMPANY,3716.16380413483
1754,13135,NS,NORTH DORAVILLE,NORFOLK SOUTHERN RAILWAY COMPANY,250.877388651632
1755,37067,NS,NORTH WINSTON,NORFOLK SOUTHERN RAILWAY COMPANY,12092.6184653132
1756,42097,NS,NORTHUMBERLAND,NORFOLK SOUTHERN RAILWAY COMPANY,35006.231490366
1757,51720,NS,NORTON,NORFOLK SOUTHERN RAILWAY COMPANY,8104.40885486571
1758,39139,NS,OAK ST,NORFOLK SOUTHERN RAILWAY COMPANY,11487.2574050585
1759,47129,NS,OAKDALE,NORFOLK SOUTHERN RAILWAY COMPANY,3023.71823412497
1760,18125,NS,OAKLAND CITY JCT,NORFOLK SOUTHERN RAILWAY COMPANY,2518.63875585032
1761,26163,NS,OAKWOOD,NORFOLK SOUTHERN RAILWAY COMPANY,30585.317995263
1762,13193,NS,OGLETHORPE (NS),NORFOLK SOUTHERN RAILWAY COMPANY,4516.28683200407
1763,22071,NS,OLIVER,NORFOLK SOUTHERN RAILWAY COMPANY,15018.7846402199
1764,18141,NS,OLIVERS,NORFOLK SOUTHERN RAILWAY COMPANY,3309.70325232627
1765,47151,NS,ONEIDA,NORFOLK SOUTHERN RAILWAY COMPANY,1998.82589460096
1766,36077,NS,ONEONTA,NORFOLK SOUTHERN RAILWAY COMPANY,3633.23754919021
1767,29127,NS,OUTER,NORFOLK SOUTHERN RAILWAY COMPANY,13489.6967946866
1768,37035,NS,OYAMA,NORFOLK SOUTHERN RAILWAY COMPANY,8673.16401089329
1769,42025,NS,PALMERTON,NORFOLK SOUTHERN RAILWAY COMPANY,1053.03363477021
1770,17031,NS,PARK MANOR,NORFOLK SOUTHERN RAILWAY COMPANY,7514.32775473299
1771,10003,NS,PBF DELAWARE CITY REFINERY,NORFOLK SOUTHERN RAILWAY COMPANY,9710.86321761528
1772,13121,NS,PEAGRAM,NORFOLK SOUTHERN RAILWAY COMPANY,6592.84379895655
1773,18103,NS,PERU,NORFOLK SOUTHERN RAILWAY COMPANY,7173.90260885893
1774,42003,NS,PETERS CREEK,NORFOLK SOUTHERN RAILWAY COMPANY,5296.08484246535
1775,42003,NS,PITCAIRN,NORFOLK SOUTHERN RAILWAY COMPANY,22636.3632766168
1776,54109,NS,PLUNKETT,NORFOLK SOUTHERN RAILWAY COMPANY,3865.97759319315
1777,17119,NS,POAG,NORFOLK SOUTHERN RAILWAY COMPANY,11664.0599775504
1778,51730,NS,POE,NORFOLK SOUTHERN RAILWAY COMPANY,7499.45791267968
1779,39147,NS,POET BIOREFINING FOSTORIA,NORFOLK SOUTHERN RAILWAY COMPANY,5366.45777560226
1780,37081,NS,POMONA,NORFOLK SOUTHERN RAILWAY COMPANY,8408.61983871659
1781,37081,NS,POMONA INTERMODAL,NORFOLK SOUTHERN RAILWAY COMPANY,7446.21007111149
1782,51550,NS,PORTLOCK,NORFOLK SOUTHERN RAILWAY COMPANY,21858.7816492137
1783,39145,NS,PORTSMOUTH,NORFOLK SOUTHERN RAILWAY COMPANY,34995.5305131689
1784,42091,NS,POTTSTOWN YARD,NORFOLK SOUTHERN RAILWAY COMPANY,5249.7665894382
1785,26163,NS,PX,NORFOLK SOUTHERN RAILWAY COMPANY,4586.32456503715
1786,34035,NS,RARITAN,NORFOLK SOUTHERN RAILWAY COMPANY,6897.61962416895
1787,34035,NS,RARITAN VALLEY CONNECTOR,NORFOLK SOUTHERN RAILWAY COMPANY,1163.12800900745
1788,26161,NS,RAWSONVILLE,NORFOLK SOUTHERN RAILWAY COMPANY,1752.60290595845
1789,42011,NS,READING,NORFOLK SOUTHERN RAILWAY COMPANY,20343.1505834414
1790,42011,NS,READING YARD,NORFOLK SOUTHERN RAILWAY COMPANY,3180.14451475478
1791,39017,NS,REEDS,NORFOLK SOUTHERN RAILWAY COMPANY,4625.13621963462
1792,39141,NS,RENICK,NORFOLK SOUTHERN RAILWAY COMPANY,5600.61996286737
1793,51760,NS,RICHMOND,NORFOLK SOUTHERN RAILWAY COMPANY,4900.86190774308
1794,39129,NS,RICKENBACKER INTERMODAL,NORFOLK SOUTHERN RAILWAY COMPANY,11470.4685710948
1795,51770,NS,ROANOKE,NORFOLK SOUTHERN RAILWAY COMPANY,65824.3427494791
1796,51775,NS,ROANOKE,NORFOLK SOUTHERN RAILWAY COMPANY,940.579599102657
1797,01117,NS,ROBERTA,NORFOLK SOUTHERN RAILWAY COMPANY,1914.21242455352
1798,45091,NS,ROCK HILL,NORFOLK SOUTHERN RAILWAY COMPANY,1849.9676897826
1799,39035,NS,ROCKPORT,NORFOLK SOUTHERN RAILWAY COMPANY,26819.8236340826
1800,42013,NS,ROSE,NORFOLK SOUTHERN RAILWAY COMPANY,9655.15777330686
1801,47065,NS,ROSSVILLE AVENUE,NORFOLK SOUTHERN RAILWAY COMPANY,2234.77798696227
1802,47047,NS,ROSSVILLE INTMDL,NORFOLK SOUTHERN RAILWAY COMPANY,2042.401712329
1803,21199,NS,RSI LOGISTICS TRANSLOAD,NORFOLK SOUTHERN RAILWAY COMPANY,1290.97384434449
1804,42043,NS,RUTHERFORD YARD,NORFOLK SOUTHERN RAILWAY COMPANY,36560.8031929271
1805,13051,NS,S LINE,NORFOLK SOUTHERN RAILWAY COMPANY,3602.13916699235
1806,37159,NS,SALISBURY,NORFOLK SOUTHERN RAILWAY COMPANY,3217.51124516649
1807,42013,NS,SAMUEL REA SHOPS,NORFOLK SOUTHERN RAILWAY COMPANY,48469.0763762993
1808,39043,NS,SANDUSKY,NORFOLK SOUTHERN RAILWAY COMPANY,36945.9571583621
1809,42015,NS,SAYRE,NORFOLK SOUTHERN RAILWAY COMPANY,1254.00688966911
1810,34017,NS,SECAUCUS,NORFOLK SOUTHERN RAILWAY COMPANY,14046.0867818277
1811,01047,NS,SELMA,NORFOLK SOUTHERN RAILWAY COMPANY,4515.81266360606
1812,45019,NS,SEVEN MILE,NORFOLK SOUTHERN RAILWAY COMPANY,3700.25335018337
1813,47093,NS,SEVIER,NORFOLK SOUTHERN RAILWAY COMPANY,38911.9764425162
1814,39061,NS,SHARONVILLE,NORFOLK SOUTHERN RAILWAY COMPANY,16971.1469322777
1815,01033,NS,SHEFFIELD,NORFOLK SOUTHERN RAILWAY COMPANY,33127.1600181727
1816,21211,NS,SHELBYVILLE MIX CTR,NORFOLK SOUTHERN RAILWAY COMPANY,11150.384735803
1817,51139,NS,SHENANDOAH,NORFOLK SOUTHERN RAILWAY COMPANY,17249.4849743828
1818,47065,NS,SHIPPS,NORFOLK SOUTHERN RAILWAY COMPANY,1994.1719232153
1819,42125,NS,SHIRE OAKS,NORFOLK SOUTHERN RAILWAY COMPANY,55717.0652522838
1820,42041,NS,SHIREMANSTOWN,NORFOLK SOUTHERN RAILWAY COMPANY,9111.2645042229
1821,12031,NS,SIMPSON,NORFOLK SOUTHERN RAILWAY COMPANY,7982.76702654038
1822,01097,NS,SOUTH,NORFOLK SOUTHERN RAILWAY COMPANY,6786.8215593978
1823,18157,NS,SOUTH,NORFOLK SOUTHERN RAILWAY COMPANY,10843.4185732494
1824,51550,NS,SOUTH BRANCH,NORFOLK SOUTHERN RAILWAY COMPANY,7183.67673159477
1825,51740,NS,SOUTH BRANCH,NORFOLK SOUTHERN RAILWAY COMPANY,1407.8212753464
1826,13215,NS,SOUTH COLUMBUS,NORFOLK SOUTHERN RAILWAY COMPANY,2259.36936944963
1827,42021,NS,SOUTH FORK,NORFOLK SOUTHERN RAILWAY COMPANY,5806.91501180623
1828,39003,NS,SOUTH LIMA,NORFOLK SOUTHERN RAILWAY COMPANY,14661.7512961951
1829,39093,NS,SOUTH LORAIN,NORFOLK SOUTHERN RAILWAY COMPANY,7049.74880463765
1830,51770,NS,SOUTH ROANOKE,NORFOLK SOUTHERN RAILWAY COMPANY,11167.7770766214
1831,37057,NS,SPENCER,NORFOLK SOUTHERN RAILWAY COMPANY,79037.7770846023
1832,17167,NS,SPRINGFIELD (NS),NORFOLK SOUTHERN RAILWAY COMPANY,7300.84796737742
1833,21147,NS,STEARNS,NORFOLK SOUTHERN RAILWAY COMPANY,3212.98040029866
1834,18033,NS,STEEL DYNAMICS,NORFOLK SOUTHERN RAILWAY COMPANY,6925.47343751527
1835,18157,NS,SUBARU OF IN,NORFOLK SOUTHERN RAILWAY COMPANY,1118.22572847683
1836,39095,NS,SUMNER ST,NORFOLK SOUTHERN RAILWAY COMPANY,5690.17218813421
1837,13303,NS,TENNILLE,NORFOLK SOUTHERN RAILWAY COMPANY,2269.68565498655
1838,17183,NS,TILTON,NORFOLK SOUTHERN RAILWAY COMPANY,10524.4403371821
1839,18159,NS,TIPTON,NORFOLK SOUTHERN RAILWAY COMPANY,8739.09649293878
1840,13257,NS,TOCCOA,NORFOLK SOUTHERN RAILWAY COMPANY,3047.56462160773
1841,39095,NS,TOLEDO MEGA TERMINAL,NORFOLK SOUTHERN RAILWAY COMPANY,23213.2357531825
1842,21209,NS,TOYOTA AUTORAMP,NORFOLK SOUTHERN RAILWAY COMPANY,1030.31657486225
1843,18003,NS,TRIPLE CROWN,NORFOLK SOUTHERN RAILWAY COMPANY,4649.83427117633
1844,13185,NS,VALDOSTA,NORFOLK SOUTHERN RAILWAY COMPANY,1393.05266776127
1845,24043,NS,VARDO,NORFOLK SOUTHERN RAILWAY COMPANY,6029.64975382783
1846,51670,NS,VIREOL ETHANOL HOPEWELL,NORFOLK SOUTHERN RAILWAY COMPANY,3668.97719158526
1847,51187,NS,VIRGINIA INLAND PORT,NORFOLK SOUTHERN RAILWAY COMPANY,3340.70499433554
1848,29047,NS,VOLT MIX CENTER,NORFOLK SOUTHERN RAILWAY COMPANY,49547.2305630148
1849,47073,NS,WARD,NORFOLK SOUTHERN RAILWAY COMPANY,3900.55819810972
1850,26115,NS,WARNER,NORFOLK SOUTHERN RAILWAY COMPANY,4026.42395172467
1851,39049,NS,WATKINS ROAD,NORFOLK SOUTHERN RAILWAY COMPANY,22400.584429223
1852,26163,NS,WAYNE (NS),NORFOLK SOUTHERN RAILWAY COMPANY,4488.11277522799
1853,54029,NS,WEIRTON STEEL,NORFOLK SOUTHERN RAILWAY COMPANY,7917.4278991295
1854,51027,NS,WELLER,NORFOLK SOUTHERN RAILWAY COMPANY,12224.6319806086
1855,29183,NS,WENTZVILLE GENERAL MOTORS,NORFOLK SOUTHERN RAILWAY COMPANY,28845.1410209568
1856,13021,NS,WEST,NORFOLK SOUTHERN RAILWAY COMPANY,11066.1777910588
1857,42125,NS,WEST BROWNSVILLE,NORFOLK SOUTHERN RAILWAY COMPANY,19433.237865352
1858,42091,NS,WEST FALLS YARD,NORFOLK SOUTHERN RAILWAY COMPANY,3184.45655124294
1859,42101,NS,WEST FALLS YARD,NORFOLK SOUTHERN RAILWAY COMPANY,3752.27950833307
1860,42003,NS,WEST TARENTUM,NORFOLK SOUTHERN RAILWAY COMPANY,5267.46394403005
1861,13067,NS,WHITAKER INTERMODAL,NORFOLK SOUTHERN RAILWAY COMPANY,9244.56207191206
1862,54047,NS,WILCOE,NORFOLK SOUTHERN RAILWAY COMPANY,5493.19932227354
1863,17119,NS,WILDS,NORFOLK SOUTHERN RAILWAY COMPANY,10026.0693160067
1864,21195,NS,WILLIAMSON,NORFOLK SOUTHERN RAILWAY COMPANY,600.856830454259
1865,54059,NS,WILLIAMSON,NORFOLK SOUTHERN RAILWAY COMPANY,25980.3117325293
1866,26161,NS,WILLOW RUN,NORFOLK SOUTHERN RAILWAY COMPANY,3488.4323754087
1867,26163,NS,WILLOW RUN,NORFOLK SOUTHERN RAILWAY COMPANY,224.567858285797
1868,10003,NS,WILMINGTON AUTO RAMP,NORFOLK SOUTHERN RAILWAY COMPANY,1122.73102178806
1869,39063,NS,WILSON,NORFOLK SOUTHERN RAILWAY COMPANY,6429.31593122248
1870,39147,NS,WILSON,NORFOLK SOUTHERN RAILWAY COMPANY,480.55158915974
1871,01117,NS,WILSONVILLE,NORFOLK SOUTHERN RAILWAY COMPANY,5081.70687806036
1872,37067,NS,WINSTON-SALEM EAST,NORFOLK SOUTHERN RAILWAY COMPANY,4028.64901808431
1873,37067,NS,WINSTON-SALEM EAST TRANS,NORFOLK SOUTHERN RAILWAY COMPANY,1755.509170836
1874,13077,NS,YATES,NORFOLK SOUTHERN RAILWAY COMPANY,4041.58375374786
1875,42133,NS,YORK (NS),NORFOLK SOUTHERN RAILWAY COMPANY,5994.18985817921
1876,21111,NS,YOUNGTOWN,NORFOLK SOUTHERN RAILWAY COMPANY,16303.6187199321
1877,51169,NS,YUMA,NORFOLK SOUTHERN RAILWAY COMPANY,4945.73281599256
1878,28001,NTZR,NATCHEZ,"NATCHEZ RAILWAY, INC.",7058.32112863593
1879,06055,NVRR,NAPA YARD,NAPA VALLEY RAILROAD,2607.39604363177
1880,34031,NYGL,DUNDEE,NEW YORK & GREENWOOD LAKE RAILWAY,762.711773066098
1881,36047,NYNJ,65TH STREET,NEW YORK NEW JERSEY RAIL LLC,7775.11201265867
1882,36047,NYNJ,BUSH TERMINAL,NEW YORK NEW JERSEY RAIL LLC,2442.34166360693
1883,34017,NYNJ,GREENVILLE,NEW YORK NEW JERSEY RAIL LLC,16309.6171309334
1884,36089,NYOG,OGDENSBURG,NEW YORK & OGDENSBURG RAILWAY COMPANY INC.,1499.65481936233
1885,34017,NYSW,CROXTON (NYSW),"NEW YORK, SUSQUEHANNA & WESTERN RAILROAD COMPANY",3631.28404170481
1886,34003,NYSW,LITTLE FERRY (NYSW),"NEW YORK, SUSQUEHANNA & WESTERN RAILROAD COMPANY",16311.3320630521
1887,34003,NYSW,MIRRER TRANSFER,"NEW YORK, SUSQUEHANNA & WESTERN RAILROAD COMPANY",4867.35920176857
1888,34017,NYSW,NYSW RESOURCES TERMINAL,"NEW YORK, SUSQUEHANNA & WESTERN RAILROAD COMPANY",1907.33376643577
1889,34017,NYSW,RESOURCES TERMINAL,"NEW YORK, SUSQUEHANNA & WESTERN RAILROAD COMPANY",1560.77071241584
1890,36065,NYSW,UTICA (NYSW),"NEW YORK, SUSQUEHANNA & WESTERN RAILROAD COMPANY",4358.98652535604
1891,39075,OHCR,SUGARCREEK,OHIO CENTRAL RAILROAD COMPANY,68.7465979306514
1892,39157,OHCR,SUGARCREEK,OHIO CENTRAL RAILROAD COMPANY,2850.51821864076
1893,39019,OHIC,MINERVA,OHI-RAIL CORPORATION,6918.6078178847
1894,36107,OHRY,OWEGO (OHRY),"OWEGO & HARFORD RAILWAY, INC.",1202.8225732262
1895,05139,OUCH,EL DORADO (OUCH),OUACHITA RAILROAD,6133.94348180512
1896,21145,PAL,NORTH,PADUCAH & LOUISVILLE RAILWAY COMPANY,9885.75146629586
1897,21145,PAL,NORTH YARD,PADUCAH & LOUISVILLE RAILWAY COMPANY,3342.32954885121
1898,21111,PAL,OAK ST,PADUCAH & LOUISVILLE RAILWAY COMPANY,3292.54822490947
1899,21033,PAL,PRINCETON,PADUCAH & LOUISVILLE RAILWAY COMPANY,4771.30730562113
1900,21145,PAL,SOUTH,PADUCAH & LOUISVILLE RAILWAY COMPANY,7549.07827306816
1901,21145,PAL,SOUTH YARD,PADUCAH & LOUISVILLE RAILWAY COMPANY,2406.51706332016
1902,21107,PAL,WEST,PADUCAH & LOUISVILLE RAILWAY COMPANY,3965.07129481492
1903,09009,PAS,CEDAR HILL,"PAN AM SOUTHERN, LLC.",169.411609521281
1904,25011,PAS,DEERFIELD,"PAN AM SOUTHERN, LLC.",6815.59995756665
1905,25027,PAS,GARDNER,"PAN AM SOUTHERN, LLC.",2973.40392879113
1906,25013,PAS,HOLYOKE,"PAN AM SOUTHERN, LLC.",972.196305375725
1907,25003,PAS,NORTH ADAMS,"PAN AM SOUTHERN, LLC.",2487.20358293092
1908,34017,PATH,HARRISON SHOPS,PORT AUTHORITY TRANS HUDSON,13189.5061110938
1909,34017,PATH,PATH WALDO MAINTENANCE,PORT AUTHORITY TRANS HUDSON,5486.2812704974
1910,41021,PCC,GILLIAM YARD,"PALOUSE RIVER & COULEE CITY RAILROAD, LLC",10892.4170894969
1911,53001,PCC,HOOPER,"PALOUSE RIVER & COULEE CITY RAILROAD, LLC",1630.89152572341
1912,45069,PDRR,MARLBORO MILLS,PEE DEE RIVER RAILWAY CORPORATION,2847.43754349489
1913,06037,PHL,BERTH 200 PIER A YARD,"PACIFIC HARBOR LINE, INC.",492.960277120551
1914,06037,PHL,BERTH 200 PIER YARD,"PACIFIC HARBOR LINE, INC.",12917.7579469583
1915,06037,PHL,BERTH 200 TRANSFER YARD,"PACIFIC HARBOR LINE, INC.",3170.12719796253
1916,06037,PHL,BERTH 200 WEST BASIN ICTF YARD,"PACIFIC HARBOR LINE, INC.",10881.490394059
1917,06037,PHL,CUT YARD,"PACIFIC HARBOR LINE, INC.",5088.69253057685
1918,06037,PHL,GLOBAL GATEWAY SOUTH YARD,"PACIFIC HARBOR LINE, INC.",12501.318276693
1919,06037,PHL,HANJIN TERMINAL YARD,"PACIFIC HARBOR LINE, INC.",32518.6214308841
1920,06037,PHL,ITS YARD,"PACIFIC HARBOR LINE, INC.",16759.9240038331
1921,06037,PHL,LAXT YARD,"PACIFIC HARBOR LINE, INC.",20480.8896949232
1922,06037,PHL,LBC YARD,"PACIFIC HARBOR LINE, INC.",5109.8734751841
1923,06037,PHL,NYK / EVERGREEN TERMINAL YARD,"PACIFIC HARBOR LINE, INC.",30993.220263696
1924,06037,PHL,PCT YARD,"PACIFIC HARBOR LINE, INC.",4172.10414202306
1925,06037,PHL,PIER 400 YARD,"PACIFIC HARBOR LINE, INC.",11387.7884681543
1926,06037,PHL,PIER A YARD,"PACIFIC HARBOR LINE, INC.",6098.06791449919
1927,06037,PHL,PIER B YARD,"PACIFIC HARBOR LINE, INC.",13903.8412660475
1928,06037,PHL,PIER F YARD,"PACIFIC HARBOR LINE, INC.",3854.21067548208
1929,06037,PHL,PIER G YARD,"PACIFIC HARBOR LINE, INC.",10963.3672882486
1930,06037,PHL,PIER J YARD,"PACIFIC HARBOR LINE, INC.",7616.24348632529
1931,06037,PHL,SAN PEDRO YARD,"PACIFIC HARBOR LINE, INC.",3710.53418113743
1932,06037,PHL,TOYOTA TERMINAL YARD,"PACIFIC HARBOR LINE, INC.",1839.7302656812
1933,06037,PHL,TRANSFER YARD,"PACIFIC HARBOR LINE, INC.",3110.00404273274
1934,06037,PHL,YANG MING TERMINAL YARD,"PACIFIC HARBOR LINE, INC.",17647.5606743884
1935,17119,PHRR,TRI-CITY REGIONAL PORT,"PORT HARBOR RAILROAD, INC.",3495.14636215654
1936,48233,PNR,BORGER,PANHANDLE NORTHERN RAILROAD COMPANY,4086.59241917028
